user_id,book_id,rating
2061,4880,5
2061,9006,2
2062,2487,4
2062,2923,3
2062,3036,4
2062,3938,2
2062,7900,4
2062,8185,3
2062,9911,3
2063,1392,3
2063,1441,4
2063,2193,4
2063,2671,3
2063,3856,4
2063,4473,4
2063,5703,4
2063,6125,3
2063,6180,3
2066,153,4
2066,183,4
2066,210,4
2066,223,3
2066,288,3
2066,329,5
2066,332,4
2066,473,2
2066,518,3
2066,625,2
2066,641,4
2066,871,3
2066,911,3
2066,981,3
2066,1093,3
2066,1251,3
2066,1275,5
2066,1465,4
2066,1537,3
2066,1640,2
2066,1803,3
2066,1830,2
2066,2192,3
2066,2265,5
2066,2593,3
2066,2705,3
2066,3070,2
2066,3271,3
2066,3486,3
2066,3780,3
2066,5316,3
2067,2231,3
2067,3604,4
2067,5772,3
2067,7540,4
2067,7923,3
2074,5222,4
2074,5235,4
2074,5839,3
2074,7111,4
2074,7628,4
2074,9279,4
2074,9878,4
2076,1542,2
2076,2248,5
2076,2653,5
2076,5987,4
2076,7311,2
2076,7404,4
2077,6,2
2077,12,3
2077,20,4
2077,39,5
2077,44,3
2077,145,4
2077,165,4
2077,175,5
2077,240,3
2077,250,5
2077,252,1
2077,262,5
2077,277,3
2077,294,3
2077,322,3
2077,340,4
2077,355,2
2077,359,4
2077,389,2
2077,392,1
2077,565,4
2077,766,3
2077,781,4
2077,955,3
2077,1203,2
2077,2071,3
2077,2404,3
2077,2576,3
2077,3087,3
2077,3347,4
2077,3732,3
2077,3855,3
2077,4002,4
2077,4771,2
2077,6040,3
2077,8554,3
2077,9964,4
2079,4395,1
2079,4502,5
2079,4769,3
2079,5191,4
2079,5198,4
2079,5774,3
2079,5958,4
2079,9722,3
2088,680,3
2088,6426,5
2088,6457,1
2088,7727,5
2088,9462,4
2090,2613,4
2090,2840,5
2090,3087,3
2090,3329,2
2090,3961,4
2090,4020,2
2090,4354,3
2090,4438,3
2090,4610,2
2090,5578,4
2090,5852,4
2090,6041,3
2090,6594,3
2090,7008,5
2090,9072,4
2093,2340,3
2093,2882,3
2093,3168,4
2093,3656,3
2093,4471,3
2093,5835,3
2095,2995,4
2095,3149,1
2095,3204,3
2095,4159,2
2095,5715,3
2095,6210,3
2095,6372,4
2095,7969,4
2095,8905,2
2096,5806,5
2096,6287,5
2096,7650,5
2096,7830,4
2096,8131,4
2096,8264,2
2096,8623,3
2099,1318,3
2099,2320,5
2099,2742,3
2099,3071,4
2099,3156,4
2099,3464,4
2099,3603,4
2099,4250,3
2099,4740,4
2099,7068,5
2099,9182,4
2107,5346,4
2107,5409,3
2107,6342,4
2107,8679,4
2107,9756,3
2109,392,3
2109,1293,5
2109,2014,2
2109,2802,4
2109,3059,4
2109,3127,3
2109,3518,4
2109,3544,5
2109,3657,4
2109,4475,4
2109,4775,3
2109,4874,4
2109,4966,3
2109,5273,3
2109,5674,4
2109,5773,5
2109,5976,5
2109,6502,4
2109,6642,4
2109,7298,4
2109,7931,5
2109,8591,3
2109,8664,4
2109,9157,3
2109,9775,4
2109,9860,4
2112,616,4
2112,754,4
2112,758,4
2112,867,3
2112,977,3
2112,1936,4
2112,2032,4
2112,2046,2
2112,2098,3
2112,2298,3
2112,3387,4
2112,4196,4
2112,4525,3
2112,7231,4
2112,8489,4
2113,4688,5
2113,7402,5
2113,8914,4
2113,8933,4
2113,8975,3
2113,9521,4
2113,9630,4
2113,9666,3
2114,2717,2
2114,4168,3
2114,5927,3
2114,6047,4
2114,6158,4
2114,6810,5
2114,7432,2
2114,9224,3
2114,9756,3
2117,716,3
2117,1436,3
2117,2261,3
2117,2277,3
2117,2568,3
2117,3333,3
2117,3567,2
2117,4067,3
2117,4813,3
2117,5135,3
2117,5355,3
2118,3920,4
2118,4017,5
2118,5838,4
2118,7039,3
2118,7378,3
2118,8393,5
2119,3746,4
2119,4868,4
2119,5221,3
2119,6505,4
2119,6765,5
2124,2320,4
2124,3718,3
2124,3906,4
2124,4282,4
2124,4636,5
2124,4715,3
2124,5758,3
2124,5781,4
2124,5860,3
2124,6427,3
2124,7158,4
2124,7343,3
2124,7646,4
2124,8874,3
2125,572,5
2125,633,4
2125,873,5
2125,1074,5
2125,1233,4
2125,1261,4
2125,1476,4
2125,1545,5
2125,1549,4
2125,1574,5
2125,1881,5
2125,2766,4
2125,4138,5
2125,5439,3
2125,5923,5
2125,6701,5
2125,7170,3
2134,3315,3
2134,4438,5
2134,4635,4
2134,4724,3
2134,5091,3
2134,5939,4
2134,6707,2
2134,7382,5
2134,7698,2
2140,2001,4
2140,3626,2
2140,4682,3
2140,4705,2
2140,6760,3
2140,8180,3
2140,9454,3
2140,9638,3
2144,3493,1
2144,5087,3
2144,8966,1
2144,9623,3
2144,9951,3
2147,4628,4
2147,8362,4
2147,8676,4
2147,8900,2
2147,9569,4
2149,2649,3
2149,3085,4
2149,5269,5
2149,5508,5
2149,6030,1
2149,6876,4
2149,6966,5
2152,1596,3
2152,1699,3
2152,1700,4
2152,1740,3
2152,1786,3
2152,1798,3
2152,2037,4
2152,2486,2
2152,3450,3
2152,3953,3
2152,4139,3
2152,4635,3
2152,5977,3
2152,7329,4
2152,8065,3
2152,8166,3
2152,8772,3
2152,8885,2
2159,3912,2
2159,3985,4
2159,4362,3
2159,6391,4
2159,7025,3
2159,8795,4
2159,9273,4
2160,2162,5
2160,4164,3
2160,4697,3
2160,8073,3
2160,8094,3
2160,9977,4
2165,950,5
2165,1047,4
2165,1080,2
2165,1375,3
2165,1720,3
2165,1849,3
2165,2305,3
2165,2404,1
2165,3155,3
2165,3170,3
2165,3337,5
2165,4093,4
2165,4329,3
2165,5040,1
2165,5320,4
2165,6466,5
2165,6565,3
2165,6805,3
2165,7273,3
2165,8554,4
2165,9367,2
2166,226,3
2166,240,2
2166,267,3
2166,458,5
2166,463,2
2166,588,4
2166,628,4
2166,678,2
2166,816,1
2166,833,4
2166,926,1
2166,930,4
2166,939,2
2166,1065,3
2166,1338,5
2166,1485,2
2166,1873,3
2166,2700,4
2166,2945,3
2166,3134,3
2166,4006,3
2166,4422,2
2166,4551,4
2166,4633,3
2166,5954,1
2166,7623,3
2166,7924,3
2166,9276,4
2168,406,2
2168,4039,3
2168,4100,4
2168,4395,3
2168,4729,4
2168,4862,4
2168,4955,3
2168,5695,3
2168,7372,3
2168,8099,4
2168,8632,3
2171,31,5
2171,77,4
2171,95,3
2171,106,4
2171,113,4
2171,135,4
2171,140,4
2171,186,3
2171,189,5
2171,199,3
2171,208,5
2171,219,5
2171,254,4
2171,301,2
2171,306,4
2171,322,4
2171,323,3
2171,351,4
2171,355,4
2171,480,5
2171,492,3
2171,510,4
2171,519,3
2171,528,4
2171,561,4
2171,658,3
2171,666,5
2171,697,4
2171,906,5
2171,916,3
2171,927,3
2171,949,4
2171,1020,5
2171,1033,4
2171,1087,4
2171,1119,4
2171,1205,5
2171,1216,5
2171,1406,5
2171,1827,4
2171,2251,4
2171,2633,2
2171,2883,2
2171,3837,4
2171,4297,5
2171,5385,3
2171,9172,4
2173,630,3
2173,844,5
2173,1216,4
2173,1328,5
2173,1482,4
2173,1490,4
2173,1499,4
2173,1532,3
2173,1543,3
2173,1599,4
2173,1804,4
2173,2005,3
2173,2147,4
2173,2575,4
2173,2634,2
2173,2840,2
2173,5242,3
2173,6328,3
2173,7528,3
2173,9373,2
2182,708,2
2182,2252,5
2182,3387,5
2182,4592,3
2182,6190,2
2182,6220,5
2182,6341,5
2182,8697,4
2184,3006,3
2184,3351,4
2184,3884,3
2184,5128,3
2184,5676,3
2184,6046,4
2184,6157,2
2184,6318,3
2184,6695,3
2184,6857,2
2185,2499,2
2185,2516,4
2185,2615,2
2185,3329,2
2185,3837,2
2185,4020,2
2185,6168,2
2185,6199,4
2185,6307,3
2185,7275,4
2185,8289,4
2185,8843,5
2195,3129,3
2195,3540,5
2195,4055,5
2195,4417,4
2195,5378,1
2195,7920,4
2197,1100,4
2197,2223,3
2197,2827,4
2197,2900,3
2197,3098,1
2197,3366,1
2197,3533,3
2197,3541,3
2197,3709,1
2197,3833,4
2197,3925,2
2197,5061,2
2197,6439,3
2197,6509,1
2197,8150,3
2197,8199,1
2198,462,2
2198,3187,5
2198,7409,4
2198,8062,1
2198,8163,5
2198,8815,5
2198,9699,2
2199,4212,3
2199,5302,3
2199,5566,2
2199,6236,4
2199,9287,2
2200,2814,2
2200,3466,4
2200,4243,3
2200,4516,4
2200,4538,3
2200,6012,3
2200,7898,4
2200,9324,2
2203,2772,4
2203,2831,3
2203,2995,3
2203,3646,4
2203,3905,4
2203,4988,4
2203,5292,3
2203,5950,4
2203,8346,4
2203,8439,2
2203,9306,4
2203,9791,4
2206,2617,3
2206,2634,2
2206,3877,3
2206,4610,2
2206,4967,2
2206,5230,4
2206,5231,2
2206,5595,3
2206,6261,3
2206,7640,4
2206,8122,3
2206,8261,3
2206,8586,3
2206,9627,3
2212,4369,3
2212,4390,4
2212,6105,3
2212,6592,3
2212,8350,4
2212,9023,4
2213,4560,2
2213,5329,3
2213,7089,2
2213,7522,5
2213,8837,2
2213,9877,3
2214,1468,5
2214,2610,5
2214,3016,5
2214,6870,5
2214,7856,3
2214,9102,5
2217,1730,3
2217,2313,4
2217,2429,3
2217,3239,4
2217,3416,2
2217,3621,3
2217,3758,4
2217,4461,4
2217,5800,4
2217,6236,4
2217,6496,4
2217,6551,4
2217,8359,2
2217,9175,4
2217,9672,4
2218,605,3
2218,765,4
2218,906,3
2218,1256,4
2218,1327,3
2218,1644,3
2218,1826,3
2218,2015,3
2218,2047,3
2218,2594,3
2218,3090,3
2218,3106,3
2218,3284,3
2218,4096,3
2218,5648,4
2218,6045,3
2218,6546,3
2218,8094,3
2220,1645,3
2220,1856,4
2220,2698,5
2220,2869,4
2220,3560,3
2220,6892,5
2220,7579,3
2220,8433,3
2220,9008,4
2220,9542,4
2220,9647,5
2222,2210,2
2222,3123,2
2222,3513,4
2222,3878,4
2222,5010,3
2222,5051,2
2222,5771,2
2222,6323,3
2222,6454,1
2222,7830,3
2222,8140,3
2222,8347,4
2222,8735,2
2224,3986,4
2224,5019,4
2224,5551,4
2224,6594,3
2224,6727,4
2224,7008,5
2224,7995,2
2225,622,3
2225,1175,5
2225,1181,4
2225,1338,5
2225,1414,3
2225,1670,3
2225,1841,5
2225,1909,4
2225,2354,3
2225,2505,4
2225,2568,3
2225,2724,3
2225,2878,3
2225,2981,3
2225,3007,5
2225,3065,3
2225,3184,3
2225,3634,3
2225,3713,3
2225,4795,3
2225,5304,3
2225,5417,3
2225,5558,3
2225,5668,3
2225,5775,3
2225,6153,3
2225,6910,3
2225,6942,3
2225,7025,4
2225,7047,3
2225,7549,3
2227,3370,4
2227,4969,3
2227,6844,3
2227,6882,4
2227,8057,4
2229,3792,3
2229,4609,5
2229,5263,4
2229,5468,4
2229,5509,5
2229,6816,4
2229,8439,4
2239,777,5
2239,821,2
2239,1016,4
2239,1114,4
2239,1406,5
2239,1517,5
2239,1655,5
2239,1879,5
2239,2030,5
2239,2135,5
2239,2525,4
2239,3355,5
2239,3925,4
2239,4219,5
2239,4618,5
2239,4865,5
2239,7556,5
2239,7572,5
2239,7692,5
2239,9406,5
2239,9635,4
2247,4879,4
2247,7382,4
2247,7848,3
2247,8128,3
2247,9158,3
2251,3048,5
2251,3844,4
2251,4508,3
2251,4793,4
2251,5604,4
2251,5734,5
2251,6615,4
2251,7002,4
2251,8188,3
2254,2024,3
2254,2698,4
2254,4104,4
2254,4298,4
2254,4444,4
2254,4634,4
2254,4939,5
2254,6043,5
2254,6154,3
2254,7416,5
2254,8801,4
2258,3296,4
2258,4704,4
2258,4800,5
2258,4862,4
2258,5134,5
2258,7271,4
2258,7379,4
2258,9024,5
2258,9297,4
2258,9965,2
2261,2760,3
2261,5425,5
2261,6318,3
2261,6551,2
2261,6973,3
2261,7616,3
2261,7820,1
2261,9195,4
2265,3262,3
2265,3726,4
2265,4337,2
2265,4538,5
2265,4589,4
2265,6777,5
2265,7311,2
2265,9436,4
2271,112,4
2271,322,4
2271,440,4
2271,445,4
2271,447,1
2271,463,3
2271,473,5
2271,712,3
2271,767,5
2271,855,5
2271,926,2
2271,939,4
2271,1081,5
2271,1136,3
2271,1201,3
2271,1628,5
2271,1675,3
2271,1961,4
2271,2136,2
2271,2349,5
2271,3010,3
2271,3028,5
2271,3262,3
2271,4140,5
2271,4148,3
2271,4385,5
2271,8435,3
2271,9600,3
2272,5346,5
2272,6413,5
2272,6553,4
2272,7135,5
2272,8463,4
2272,9243,4
2272,9587,5
2273,4475,4
2273,4711,3
2273,5378,2
2273,6078,4
2273,6456,3
2273,6634,4
2273,7253,2
2273,7398,4
2273,7987,3
2273,8281,2
2273,8303,2
2273,8519,5
2273,8690,4
2273,8697,2
2273,9393,3
2273,9877,3
2273,9894,2
2273,9995,4
2275,1456,4
2275,4027,5
2275,4160,3
2275,4253,5
2275,5221,4
2275,5263,5
2275,5905,5
2275,8221,4
2275,8870,5
2275,9220,3
2276,89,4
2276,196,5
2276,205,3
2276,283,4
2276,322,3
2276,365,4
2276,503,4
2276,561,4
2276,609,3
2276,691,3
2276,743,5
2276,755,3
2276,789,4
2276,951,5
2276,1019,4
2276,1213,2
2276,1248,4
2276,1262,3
2276,1343,3
2276,1389,4
2276,1466,4
2276,1620,3
2276,1727,4
2276,1817,3
2276,1914,4
2276,1987,5
2276,2043,3
2276,2045,2
2276,2109,3
2276,2196,4
2276,2552,3
2276,2646,3
2276,2673,2
2276,2677,3
2276,2817,2
2276,2936,2
2276,3200,2
2276,3551,3
2276,3937,4
2276,4034,5
2276,4394,4
2276,5141,4
2276,5657,5
2276,5752,4
2276,5879,4
2276,6611,4
2276,7949,4
2276,8049,3
2276,9675,3
2281,2661,5
2281,3933,3
2281,5568,3
2281,7103,5
2281,7513,4
2281,7887,4
2281,8192,2
2281,8857,2
2281,9023,5
2283,146,5
2283,268,5
2283,352,5
2283,359,5
2283,378,5
2283,456,3
2283,523,4
2283,533,2
2283,546,3
2283,630,5
2283,650,2
2283,661,4
2283,689,4
2283,779,5
2283,1005,4
2283,1009,4
2283,1184,3
2283,1221,4
2283,1255,4
2283,1478,5
2283,1570,3
2283,1740,2
2283,1806,5
2283,1873,3
2283,1892,3
2283,1928,3
2283,2863,4
2283,2905,1
2283,2914,4
2283,3757,5
2283,4009,1
2283,5481,4
2283,9946,4
2285,1645,3
2285,4925,5
2285,5906,4
2285,7251,3
2285,7942,5
2285,8018,3
2287,1212,4
2287,1445,4
2287,1660,5
2287,1832,4
2287,2029,4
2287,2148,4
2287,2307,3
2287,2535,5
2287,2627,4
2287,2769,4
2287,2841,4
2287,2943,3
2287,2961,5
2287,2999,4
2287,3257,4
2287,3307,4
2287,3324,4
2287,3481,3
2287,4384,4
2287,4654,4
2287,4856,5
2287,6474,4
2287,6659,4
2287,6905,5
2287,8013,4
2287,8960,4
2288,867,5
2288,951,3
2288,1613,5
2288,1843,5
2288,2193,2
2288,2353,5
2288,3068,4
2288,3086,5
2288,3296,4
2288,3396,4
2288,3600,4
2288,4316,3
2288,5238,4
2288,7655,4
2289,2393,3
2289,3190,4
2289,3214,3
2289,3449,4
2289,3680,3
2289,3786,4
2289,4022,3
2289,5655,4
2290,1483,2
2290,1932,2
2290,2319,3
2290,3723,4
2290,4999,5
2290,5794,3
2290,6078,3
2290,6417,4
2290,8543,3
2290,9867,3
2291,1832,5
2291,1883,5
2291,5313,5
2291,6501,4
2291,6944,5
2291,7771,5
2291,9961,3
2297,2263,3
2297,2681,4
2297,3129,4
2297,4750,4
2297,5215,4
2297,5640,4
2297,5968,3
2297,6545,4
2297,6590,5
2298,4104,4
2298,4908,3
2298,6219,2
2298,6435,5
2298,7264,4
2298,8167,3
2298,8396,4
2298,8975,4
2298,9997,4
2304,677,5
2304,978,3
2304,1956,5
2304,2051,5
2304,2193,2
2304,2233,4
2304,2571,5
2304,3212,2
2304,3311,5
2304,3966,5
2304,4746,4
2304,5155,5
2304,6931,4
2304,7285,2
2304,8226,3
2306,574,5
2306,729,3
2306,1464,4
2306,1800,2
2306,1869,4
2306,2397,5
2306,2931,4
2306,3249,3
2306,3560,4
2306,3600,5
2306,5227,4
2309,1703,5
2309,2616,4
2309,3006,4
2309,3055,4
2309,3243,4
2309,3660,4
2309,3960,3
2309,4683,3
2309,5047,3
2309,5591,3
2309,6154,3
2309,6475,3
2309,7777,4
2309,8320,4
2311,5593,4
2311,5703,3
2311,6285,5
2311,6351,5
2311,8175,4
2312,1166,5
2312,1194,5
2312,4762,3
2312,5335,5
2312,6047,4
2312,6485,4
2312,8084,5
2312,9170,3
2313,4597,3
2313,7827,3
2313,7878,5
2313,9100,4
2313,9767,4
2314,881,5
2314,931,5
2314,1271,2
2314,1289,5
2314,1549,5
2314,1613,4
2314,1664,3
2314,3238,5
2314,3472,5
2314,5005,5
2314,6036,2
2314,6045,4
2320,2455,2
2320,2547,4
2320,2844,5
2320,3284,2
2320,5182,4
2320,5617,4
2324,8,5
2324,13,5
2324,14,5
2324,54,4
2324,83,5
2324,89,5
2324,98,4
2324,109,5
2324,119,4
2324,138,4
2324,140,4
2324,155,4
2324,239,5
2324,251,5
2324,301,4
2324,305,5
2324,349,5
2324,353,5
2324,402,4
2324,446,4
2324,499,5
2324,556,4
2324,593,4
2324,595,4
2324,669,5
2324,670,5
2324,705,4
2324,709,5
2324,714,5
2324,819,5
2324,865,4
2324,887,4
2324,929,5
2324,944,4
2324,1019,4
2324,1092,2
2324,1208,5
2324,1269,4
2324,1360,5
2324,1517,4
2324,1526,4
2324,1543,3
2324,1698,4
2324,1719,3
2324,2525,4
2324,2926,4
2324,3193,4
2324,3507,5
2324,3820,4
2324,5354,5
2324,5688,5
2327,4617,4
2327,5319,4
2327,5368,4
2327,5781,3
2327,7634,4
2327,8615,3
2327,8710,3
2327,9054,4
2329,903,3
2329,1269,3
2329,1457,3
2329,1704,5
2329,2727,3
2329,3600,4
2329,4238,4
2329,4317,2
2329,6130,3
2331,490,5
2331,550,3
2331,709,3
2331,834,5
2331,930,3
2331,937,5
2331,943,3
2331,1135,4
2331,1310,4
2331,2559,3
2331,2900,1
2331,2947,3
2331,4891,3
2331,5327,3
2334,2794,4
2334,3500,5
2334,5522,4
2334,6165,5
2334,8750,4
2336,749,4
2336,822,4
2336,892,2
2336,1017,4
2336,1060,4
2336,1195,4
2336,1220,3
2336,1325,4
2336,1539,3
2336,1794,3
2336,1796,4
2336,2088,4
2336,2137,3
2336,2253,3
2336,2775,4
2336,5231,3
2336,5409,3
2336,5519,4
2336,7640,4
2336,7710,4
2337,1459,3
2337,1863,3
2337,3774,4
2337,4154,5
2337,4214,4
2337,5010,2
2337,5152,3
2337,6590,5
2337,6972,3
2338,2680,1
2338,2797,3
2338,3933,3
2338,4485,2
2338,4601,3
2338,4979,1
2338,5293,4
2338,7733,4
2338,8013,4
2338,8105,4
2342,2359,3
2342,2781,4
2342,2816,3
2342,2889,3
2342,3568,3
2342,4193,3
2342,5826,3
2342,5905,3
2342,5922,3
2342,6413,4
2343,744,3
2343,3427,4
2343,4050,5
2343,4629,3
2343,4932,3
2343,5849,5
2343,6642,5
2343,7478,5
2343,8663,5
2345,2304,4
2345,3755,5
2345,4139,3
2345,4614,4
2345,4755,2
2345,6980,2
2347,328,4
2347,331,4
2347,398,5
2347,422,1
2347,427,4
2347,572,4
2347,574,4
2347,877,5
2347,1261,5
2347,1454,4
2347,1584,4
2347,1719,4
2347,1873,3
2347,1895,3
2347,2347,1
2347,2578,4
2347,2937,5
2347,2939,5
2347,3216,5
2347,3395,4
2347,3396,4
2347,3837,4
2347,3964,5
2347,5187,4
2347,8923,4
2348,870,4
2348,878,5
2348,2156,5
2348,4181,4
2348,5429,4
2348,5703,5
2348,5713,2
2348,6257,4
2348,6650,5
2348,7950,3
2348,8107,5
2348,9863,4
2352,1080,5
2352,1297,2
2352,1453,5
2352,1667,4
2352,1720,5
2352,1849,4
2352,2161,5
2352,2251,2
2352,2450,4
2352,3116,3
2352,3181,4
2352,3498,3
2352,5520,5
2352,9207,4
2352,9942,3
2355,3587,4
2355,5226,4
2355,5603,3
2355,7944,4
2355,8090,3
2355,8166,3
2358,3976,3
2358,4437,5
2358,6968,3
2358,7177,4
2358,7240,3
2358,7365,2
2358,8550,3
2358,8796,5
2359,3743,5
2359,4847,4
2359,6104,3
2359,6157,4
2359,7231,5
2359,7925,4
2362,2455,5
2362,2747,4
2362,3252,4
2362,3560,5
2362,3638,3
2362,7079,4
2362,9243,4
2362,9273,3
2363,2762,4
2363,3102,3
2363,3718,5
2363,4479,4
2363,4838,2
2363,4977,4
2363,5233,3
2363,6237,3
2363,6927,3
2363,7193,4
2363,7556,3
2363,8307,4
2363,9226,4
2365,4075,3
2365,5207,4
2365,5879,4
2365,7027,4
2365,7778,1
2365,8163,3
2365,9749,3
2366,1989,5
2366,2056,4
2366,2341,5
2366,2807,5
2366,2808,5
2366,3166,5
2366,4656,5
2366,5067,5
2366,5290,4
2366,5576,5
2366,7095,5
2366,7127,5
2366,7347,5
2367,6135,5
2367,6787,4
2367,7963,4
2367,8317,5
2367,9234,4
2369,1855,5
2369,2439,5
2369,2912,5
2369,4298,5
2369,4485,3
2369,5068,5
2369,7392,3
2369,8132,4
2369,8140,4
2369,8611,4
2369,9236,5
2383,1370,5
2383,3472,4
2383,3528,4
2383,4020,3
2383,4504,4
2383,5146,5
2383,5711,2
2383,6274,3
2383,6726,4
2383,6895,3
2383,7169,4
2383,7290,4
2384,1459,4
2384,1842,4
2384,2991,5
2384,4632,5
2384,4658,4
2384,5030,5
2384,8465,5
2386,3976,3
2386,4430,3
2386,6862,5
2386,7091,4
2386,7215,4
2386,7261,4
2386,8059,4
2386,8122,4
2386,8193,5
2386,8282,4
2386,9395,3
2390,5081,4
2390,6940,3
2390,7390,5
2390,7800,3
2390,8118,4
2395,3667,5
2395,5686,4
2395,7175,3
2395,7313,5
2395,8624,4
2395,9145,4
2396,1102,3
2396,2247,4
2396,2315,3
2396,2379,4
2396,2738,3
2396,3568,4
2396,4309,2
2396,4418,4
2396,4938,3
2396,5567,3
2396,6018,4
2396,6021,4
2396,6591,4
2398,3296,1
2398,3791,1
2398,4508,5
2398,9188,4
2398,9409,5
2403,3006,4
2403,3358,5
2403,3764,5
2403,5695,4
2403,5782,4
2403,6002,4
2403,6551,4
2403,6675,2
2403,6944,5
2403,9317,3
2409,4134,3
2409,6619,3
2409,7787,4
2409,9047,4
2409,9468,4
2409,9981,3
2415,2362,3
2415,3092,4
2415,3321,5
2415,3412,3
2415,3792,4
2415,9006,4
2417,1621,3
2417,1767,3
2417,2060,4
2417,3023,3
2417,3170,3
2417,3238,2
2417,3253,1
2417,4029,3
2417,4100,3
2417,4128,3
2417,5309,4
2417,6627,4
2417,6699,4
2417,7397,4
2417,9065,3
2421,190,3
2421,262,3
2421,329,3
2421,482,4
2421,484,3
2421,710,2
2421,749,3
2421,787,3
2421,1007,3
2421,1087,4
2421,1234,4
2421,1236,2
2421,1316,2
2421,1532,3
2421,1640,3
2421,1978,4
2421,2229,3
2421,2288,4
2424,2162,3
2424,3485,4
2424,4285,5
2424,6446,4
2424,8348,4
2424,8845,4
2426,1446,3
2426,1684,4
2426,2505,3
2426,6240,4
2426,6450,2
2426,8464,4
2428,955,3
2428,1063,3
2428,1239,3
2428,1711,4
2428,1713,3
2428,1806,5
2428,2419,4
2428,2610,3
2428,3621,4
2428,3872,5
2428,4401,3
2428,6322,3
2428,6389,5
2432,635,4
2432,673,4
2432,1096,4
2432,1155,5
2432,1225,4
2432,1329,5
2432,1476,4
2432,1549,4
2432,2739,4
2432,3047,4
2432,3714,4
2432,4047,4
2432,4258,5
2432,5143,4
2432,5446,3
2432,5863,5
2432,6040,5
2433,1076,3
2433,1672,3
2433,1700,5
2433,1882,4
2433,2736,1
2433,2848,5
2433,3373,3
2433,3751,3
2433,4967,4
2433,5187,4
2433,5462,3
2433,8007,4
2433,8516,3
2433,9715,4
2433,9862,4
2434,985,4
2434,1610,4
2434,1661,4
2434,1942,4
2434,1990,4
2434,2065,4
2434,2450,5
2434,2617,3
2434,3194,4
2434,3615,4
2434,4274,4
2434,4900,3
2434,5236,4
2434,5667,3
2434,8346,4
2443,3231,2
2443,4787,2
2443,6473,3
2443,6753,3
2443,7545,2
2443,7773,3
2443,8326,3
2443,9188,3
2443,9276,4
2446,881,4
2446,1018,4
2446,1171,3
2446,1310,4
2446,1316,2
2446,1431,3
2446,1976,5
2446,2011,4
2446,2231,3
2446,2299,5
2446,2382,4
2446,3278,3
2446,3729,3
2446,4079,5
2446,5341,4
2446,6096,3
2446,6578,3
2446,9317,1
2447,5509,4
2447,7568,4
2447,9270,4
2447,9433,3
2447,9868,4
2451,3600,3
2451,3619,3
2451,3851,5
2451,3906,3
2451,3924,4
2451,4127,1
2451,4131,3
2451,4528,4
2451,4794,3
2451,5013,4
2451,5155,5
2451,5162,5
2451,5195,2
2451,5304,3
2451,5639,3
2451,5758,4
2451,5771,3
2451,5781,3
2451,5795,2
2451,6174,3
2451,6496,5
2451,6510,3
2451,7080,2
2451,7158,3
2451,8068,3
2454,2925,4
2454,3451,3
2454,4096,4
2454,4254,3
2454,5942,3
2456,2162,4
2456,7840,4
2456,8396,4
2456,8647,5
2456,9647,5
2458,3267,4
2458,5907,4
2458,7378,4
2458,8666,4
2458,9317,4
2458,9614,3
2461,3625,5
2461,4220,5
2461,4551,5
2461,4661,4
2461,4973,5
2461,5700,5
2461,6417,4
2461,9452,4
2461,9874,4
2466,6195,4
2466,6844,3
2466,7251,4
2466,9864,5
2466,9905,3
2467,1235,4
2467,1491,5
2467,1517,4
2467,2226,5
2467,2563,5
2467,4574,4
2467,9677,4
2468,3839,4
2468,5749,4
2468,6459,4
2468,6513,4
2468,7112,4
2468,7576,3
2468,8050,3
2468,8301,5
2468,8517,3
2468,8851,5
2468,9676,5
2469,315,2
2469,998,4
2469,1105,2
2469,1255,3
2469,1262,3
2469,1338,5
2469,1693,3
2469,1771,3
2469,2198,3
2469,3208,4
2469,3234,5
2469,3444,4
2469,4343,3
2469,4815,2
2469,5797,2
2469,5907,3
2469,6009,5
2469,6902,5
2469,7572,5
2470,2316,5
2470,2455,3
2470,2664,3
2470,3071,3
2470,3898,3
2470,4358,3
2470,4426,3
2470,5334,3
2470,6191,1
2470,6546,2
2470,6636,1
2471,5752,5
2471,6165,5
2471,7338,5
2471,7749,5
2471,8163,5
2476,7283,4
2476,7646,5
2476,9250,5
2476,9608,5
2476,9639,5
2476,9974,3
2477,74,5
2477,88,3
2477,105,4
2477,277,5
2477,523,4
2477,663,3
2477,722,2
2477,738,5
2477,798,4
2477,884,4
2477,910,5
2477,1050,5
2477,1120,5
2477,1259,4
2477,1261,3
2477,1350,4
2477,1580,4
2477,1745,3
2477,2691,3
2477,3086,4
2477,4454,5
2477,4834,4
2477,4874,5
2477,5901,4
2477,5993,5
2477,7660,5
2477,8243,5
2477,8320,4
2477,9213,5
2483,955,3
2483,1709,3
2483,1922,3
2483,2009,4
2483,3803,4
2483,4387,2
2483,4992,3
2483,5187,5
2483,5209,3
2483,8986,3
2483,9461,4
2487,3,3
2487,15,4
2487,41,3
2487,59,4
2487,83,3
2487,90,4
2487,125,4
2487,130,5
2487,136,3
2487,148,2
2487,150,5
2487,174,2
2487,186,2
2487,189,4
2487,192,5
2487,194,4
2487,301,4
2487,326,2
2487,337,2
2487,341,4
2487,375,3
2487,391,3
2487,425,3
2487,431,4
2487,436,4
2487,526,4
2487,529,3
2487,587,1
2487,606,4
2487,620,4
2487,646,4
2487,696,3
2487,769,5
2487,1079,2
2487,1217,2
2487,1309,5
2487,1378,3
2487,1488,2
2487,1801,3
2487,1847,3
2487,2561,3
2487,3767,2
2487,4016,2
